ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
F4KH40,AT5G24360.2,0.55797,0.91123,0.77083,1,0.97826,0.30344,0.16848,0.00634,0,0.1096,0.18659
Q6R3K9,AT5G24380.1,0.87984,0.95193,0.76729,0.94256,1,0.12485,0.0973,0.09261,0,0.23095,0.09144
Q84WW2,AT5G24400.1,0.13973,0,0.11666,0.22961,0.08673,0.69375,0.16994,0.16383,1,0.03688,0.77437
Q9FIM9,AT5G24430.1,0.91195,0.32637,1,0.52827,0.49166,0.04559,0.07724,0.0949,0,0.05031,0.02745
A0A1P8BB21,AT5G24450.2,0.15225,0,0.12457,0.04498,0.07266,0.04152,0.13149,0.86159,1,0.89273,0
Q9FGE4,AT5G24460.1,0.3755,0.08675,0.31325,0.28543,0.2351,0.38411,0,0.34437,1,0.08609,0.37881
Q94K97,AT5G24490.1,0.08206,0.09516,0.05264,0.28893,0.13816,0.97257,0.07736,0.03089,0,0.19056,1
Q9XGN1,AT5G24520.1,0.45902,0,0.15164,0.07582,0.02664,0.34631,1,0.19672,0.43443,0.31557,0
Q9LKG8,AT5G24590.2,0.20192,0.00321,0.21795,0.24359,0,0.35897,0.58013,0.99679,0.38462,1,0.29808
Q9FLU4,AT5G24600.1,0.5201,0.37437,0.76382,0.74372,0.69347,0.78392,1,0.16332,0,0.10302,0.30905
Q9FLU1,AT5G24630.6,0,0,0,1,0,0,0,0,0,0.92,0
Q9FLT9,AT5G24650.1,0.10666,0.17483,0.09434,0.71977,0.49016,0.89288,0.10918,0.04015,0,0.07559,1
Q93W02,AT5G24690.1,0.04334,0.10476,0.03769,0.56845,0.37324,0.87119,0.08613,0.01319,0,0.21522,1
F4KIH8,AT5G24710.1,1,0.48726,0.84891,0.46311,0.50166,0.05116,0.00989,0.43205,0.06299,0.26712,0
A0A1P8BEF0,AT5G24740.4,0.09254,0,0.06418,0.25933,0.12873,0.61716,1,0.23881,0.51269,0.38993,0.47575
F4KIJ2,AT5G24810.2,0.37661,1,0.49977,0.47863,0.70569,0.02891,0,0.06552,0.00738,0.1327,0.00367
Q8GXB7,AT5G24840.1,0.12231,0.01896,0.08056,0.01501,0.02888,0,0.01591,0.21923,1,0.0633,0.00327
Q84W22,AT5G24970.1,0.03851,0.04236,0.02902,0.12874,0.08575,0.4602,1,0.0127,0,0.02931,0.25455
A0A2H1ZE79,AT5G25040.3,0.16323,1,0.38769,0.22918,0.33638,0.02015,0.02912,0.0414,0,0.03463,0.00236
Q9C5J3,AT5G25060.1,0.01983,0.01867,0.02391,0.02067,0.02209,0.01329,0.00906,0.07172,0.11584,1,0
Q8L4Q6,AT5G25070.1,0.518,0.10841,0.41107,0.17562,0.15056,0.00924,0.02267,0.19781,1,0.09514,0
Q93VA9,AT5G25080.1,0.21556,0.01893,0.13362,0.04615,0.02957,0.05126,0,0.12934,0.32389,1,0.07959
Q8LC95,AT5G25090.1,0.36704,0.11236,0.33333,0.56929,0.43446,0.89139,1,0.34457,0,0.42322,0.66292
Q9C5N2,AT5G25100.1,0.04973,0.70575,0.12475,0.58054,1,0.04616,0.04336,0.14406,0,0.00524,0.00011
A0A1P8BA79,AT5G25150.2,0,0,0,0,0,0,0,0.01429,0.09932,1,0
F4JWP8,AT5G25220.2,0.07132,0.07752,0.04341,0.07287,0.06512,0.01705,0,0.61395,0.15659,1,0.03721
Q8GYN8,AT5G25240.1,1,0.60367,0.83482,0.50694,0.6627,0.08259,0.09623,0.1751,0,0.24206,0.05084
Q501E6,AT5G25250.1,1,0.40922,0.86532,0.46454,0.43248,0.11317,0.08343,0.21958,0.02635,0,0.06111
Q8W4E6,AT5G25265.1,0.11464,0.76516,0.20431,0.78888,1,0.15562,0.15345,0.05494,0,0.03749,0.05861
Q4PSE7,AT5G25290.1,0.02412,0,0.03376,0.03215,0.04823,0.27814,0.46945,0.94695,0.85209,1,0.06431
A0A1P8BH26,AT5G25380.1,0.03329,0,0.02959,0.00793,0.00343,0.00106,0.0111,0.12048,1,0.76697,0.02748
Q8L617,AT5G25440.1,1,0.55739,0.99637,0.64345,0.71135,0.09175,0.07037,0.04851,0.05105,0,0.04984
F4JWS8,AT5G25450.1,0.0191,0,0.0165,0.1943,0.06963,1,0.92065,0.01111,0.0165,0.11217,0.61018
Q94F20,AT5G25460.1,0.13418,0.67239,0.24939,0.72165,0.72967,0.23515,0.05122,0.35313,0,1,0.25626
F4JWT7,AT5G25480.1,0.20261,0.03851,0.06363,0.14568,0.22672,0.02378,0,1,0.90489,0.0134,0.0365
Q5XV34,AT5G25500.1,0.02013,0.01947,0,0.12108,0.08908,0.67667,1,0.00594,0.00924,0.05741,0.32926
Q93YV6,AT5G25510.1,0,0,0,0,0,0,0.75,1,0,0,0
A0A1P8BD97,AT5G25520.6,0.01459,0.01122,0.03816,0.01403,0.01122,0.01066,0,0.06173,0.0202,1,0
Q6NQH9,AT5G25540.1,1,0.1107,0.45018,0.12915,0.24723,0,0,0.14391,0,0,0
Q84JN0,AT5G25580.1,0.05398,0.06684,0.17866,0.14524,0.0964,0.03342,0,0.01285,0.06941,1,0.0437
Q8RWW9,AT5G25590.1,0.957,0.53916,1,0.90106,0.90392,0.10488,0.02405,0.14407,0,0.17546,0.08907
F4JY76,AT5G25754.1,0.31346,0.01842,0.18685,0.03545,0.03553,0.0151,0,0.26228,1,0.57356,0.03104
Q8LGF7,AT5G25760.1,1,0.48054,0.72733,0.45611,0.56273,0.02671,0.07847,0.10621,0.62381,0.17702,0
A8MQE3,AT5G25770.3,0.15599,0.04215,0.10409,0.04846,0.04616,0.0152,0.0281,0.16516,1,0,0.01176
Q8GUM1,AT5G25780.1,0.45514,0.07931,0.32741,0.15278,0.13528,0.00886,0,1,0.52666,0.83341,0.00388
Q8L7M4,AT5G25800.1,0.04472,0,0.04791,0.05198,0.02721,0.01089,0.01905,0.24415,0.26375,1,0.00194
Q0WPG1,AT5G25820.1,0,1,0.28721,0.65877,0.5634,0.33407,0.09978,0.25303,0.05513,0.14994,0.09537
Q93ZB2,AT5G25900.1,0.50543,1,0.61259,0.84231,0.88263,0.51305,0.11955,0.04594,0,0.05676,0.53802
Q9XGZ2,AT5G25930.1,0.3221,1,0.52329,0.54807,0.69054,0.07978,0.14346,0.06913,0,0.14519,0.03444
Q9XGZ3,AT5G25940.1,0.04067,0.00679,0.03273,0.13362,0.07538,0.56968,1,0.00296,0.00859,0,0.26686
P37702,AT5G26000.1,0.69912,0.84956,1,0.95575,0.80531,0.29204,0.27434,0.67257,0,0.15044,0.10619
P42043,AT5G26030.1,0.03457,0.04175,0.04012,0.31115,0.16047,0.9077,0.02055,0,0.00815,0.06719,1
Q944K3,AT5G26040.1,0.74066,0.95409,0.72768,0.91752,1,0.14805,0.14569,0.11217,0,0.07216,0.0523
Q94K14,AT5G26110.1,0.50567,0.60317,0.44898,0.77098,0.73243,0.10431,0,0.93197,0.36508,1,0.161
Q7Y219,AT5G26160.1,0.72193,0.85561,1,0.82888,0.78075,0.50267,0.48128,0.38503,0,0.22995,0.45455
Q8GYE8,AT5G26180.1,0,0.03591,0.00571,0.0227,0.03138,0.01996,0.00497,0.58206,0.17384,1,0.00349
O81488,AT5G26210.1,0.00659,0,0.00165,0.00604,0.00495,0.01374,0.01896,0.04093,0.10604,1,0.0135
A0A1P8B9J9,AT5G26240.2,0.24375,1,0.46712,0.21889,0.36709,0.02501,0.01953,0.09308,0,0.03527,0.00394
Q94AZ2,AT5G26340.1,1,0.54704,0.89232,0.61512,0.65575,0.07107,0.06569,0.08158,0.05029,0,0.02435
Q84WV1,AT5G26360.1,0.54305,0.09551,0.37337,0.09522,0.10996,0.00401,0.02652,0.28826,0.47421,1,0
Q6ZY51,AT5G26570.1,0.02552,0,0.02499,0.10707,0.03939,0.74861,0.03221,0.14444,0.15733,1,0.95977
Q3E6S9,AT5G26600.1,0.41115,0.02944,0.22818,0.04206,0.03049,0.02524,0,0.27129,1,0.84437,0.02944
O04905,AT5G26667.1,0.75906,0.92597,0.72814,0.54206,0.69932,0.07104,0.15959,0.15217,1,0.09188,0
Q66GM8,AT5G26670.1,0.18995,0.51711,0.12423,0.32281,0.39139,0.27567,0.11566,0.18566,0,1,0.25138
F4K191,AT5G26680.1,0.02746,0,0.00588,0.09972,0.04439,0.50594,0.15588,0.12439,0.60989,1,0.47497
O82462,AT5G26710.1,0.51582,0.09367,0.37245,0.10367,0.11344,0.01747,0.02662,0.75859,1,0.90262,0
Q8GXF7,AT5G26720.1,1,0.43353,0.81647,0.54167,0.50298,0.12004,0.27976,0.02579,0,0.0377,0.06845
Q949Z2,AT5G26740.1,1,0.90046,0.84983,0.36881,0.45685,0.08631,0.10759,0.16341,0.05293,0.20368,0
Q8L7S8,AT5G26742.1,0.00548,0.01155,0,0.08623,0.03253,0.72922,0.01948,0.04897,0.01769,0.40825,1
P43288,AT5G26751.1,0.58691,0.17607,0.2009,0.06546,0.22573,0.09029,0.45598,1,0.17607,0.14221,0
F4K1B1,AT5G26760.1,0.47072,0,0.22729,0.02077,0.04269,0.10355,0.10182,0.24748,1,0.31324,0.05307
A0A1P8BB41,AT5G26770.5,0.1634,0.56209,0.18954,1,0.62092,0.86928,0.56209,0.3366,0,0.66667,0.69281
Q94C74,AT5G26780.1,0.01365,0,0.0064,0.09991,0.04783,0.64494,1,0.02297,0.0228,0.0233,0.3128
Q6IDB8,AT5G26800.1,0.0204,0,0.00132,0.1052,0.05411,0.58004,1,0.073,0.0543,0.1053,0.3362
O04630,AT5G26830.1,0.54817,0,0.39752,0.17018,0.11916,0.69391,0.95804,0.58205,1,0.11805,0.28422
F4K1C7,AT5G26850.1,1,0.42781,0.97328,0.55707,0.54114,0.06241,0.05092,0.02127,0,0.05142,0.03277
P93655,AT5G26860.1,0.01649,0,0.00889,0.10649,0.05837,0.53904,1,0.00627,0.02796,0.00278,0.259
Q6NPL4,AT5G26880.1,0.01804,0,0.00306,0.11895,0.05871,0.63995,1,0.04429,0.04408,0.01588,0.34404
O04658,AT5G27120.1,0.00397,0,0.00275,0.00294,0.00198,0.00825,0.00255,0.11247,0.08058,1,0.00218
Q68KI4,AT5G27150.1,1,0.30651,0.68787,0.38992,0.31727,0.30822,0.14775,0.11815,0,0.10934,0.19594
F4K498,AT5G27330.1,0.30651,1,0.42982,0.74288,0.79628,0.23375,0.20369,0.01301,0,0.20376,0.12285
P46416,AT5G27380.1,0.30777,0.01995,0.17421,0.10146,0.07092,0.28828,0,0.17219,1,0.05243,0.338
A0A1P8BEU1,AT5G27390.2,0.14877,0,0.02199,0.07762,0.01811,0.88486,0.1436,0.17982,0.61708,0.46442,1
Q8GXP7,AT5G27395.1,0.01508,0.00135,0,0.12397,0.06948,0.51241,1,0.00053,0.00266,0.04043,0.24429
F4K4A7,AT5G27410.2,0.32323,0.00337,0.23906,0.2862,0.3367,0.23906,0.48148,0.57912,1,0.63973,0
Q53YF3,AT5G27430.1,0.49648,1,0.81397,0.89941,0.88322,0.15223,0.15469,0.02547,0,0.12148,0.06408
P46086,AT5G27450.1,0.2106,0.04746,0.14669,0.04161,0.05574,0.00949,0.0064,0.21071,1,0.05596,0
Q39230,AT5G27470.1,0.3704,0.0792,0.24469,0.08934,0.09939,0.0003,0.02028,0.35426,1,0.01548,0
Q8VZS0,AT5G27520.1,0.05823,0.24527,0.06864,1,0.56505,0.99186,0.41732,0.01067,0.04029,0,0.78374
Q8RXF8,AT5G27540.1,0.10848,0.00167,0.05667,0.16482,0.08045,0.50505,1,0,0.06611,0.12592,0.21471
Q8LKS5,AT5G27600.1,0.04397,0.22736,0.05994,1,0.62106,0.94164,0.33772,0.01656,0.00078,0,0.78019
Q8W5S1,AT5G27620.1,0.01106,0.00237,0,0.07739,0.03738,0.07423,0.06686,0.4796,0.36747,1,0.07239
Q8RWD9,AT5G27630.1,0.47027,0,0.27027,0.24324,0.15135,0.45946,0.16216,0.62703,0.68108,1,0.24324
F4K4D5,AT5G27640.2,0.596,0.12948,0.38623,0.1828,0.14567,0.1244,0.19422,1,0.6928,0.87147,0
F4K4D6,AT5G27650.1,0.08676,0.12236,0.02002,0.04227,0.11902,0.01669,0.01891,0.49722,0.3426,1,0
Q94F49,AT5G27670.1,0.05941,0.21685,0.05968,0.45774,0.30381,0.37483,0.32595,0.10856,0,1,0.12989
Q3E902,AT5G27700.1,0.42833,0.12392,0.25882,0.13024,0.16386,0.0243,0.01808,1,0.35567,0.6278,0
F4K4E3,AT5G27720.1,0.17356,0.11881,0.12718,0.07841,0.07435,0,0.00311,0.39756,0.94071,1,0.00191
A0A1P8BGK8,AT5G27730.4,1,0.50726,0.59121,0.64231,0.38681,0.08752,0.09117,0.44521,0,0.12767,0.07292
Q8VXX4,AT5G27740.1,0.04879,0.13027,0.06435,0.09212,0.10909,0.01811,0,0.80274,0.25369,1,0.00791
Q8LG60,AT5G27760.1,0.03379,0.01659,0.01687,0.13707,0.07359,0.45838,1,0.01876,0.02169,0,0.17952
Q9FE58,AT5G27770.1,0.86944,0.40833,0.55001,0.38649,0.4452,0.08756,0,1,0.16891,0.75809,0.13184
Q8LDK5,AT5G27820.1,0.02174,0.0303,0.01042,0.08768,0.0761,0.37092,1,0.00637,0,0.0139,0.14654
A8MS02,AT5G27830.3,0.40218,1,0.44919,0.69801,0.77588,0.09592,0.08025,0.23837,0.4302,0.03134,0
O82734,AT5G27840.1,0.38118,0.06956,0.25211,0.08605,0.13872,0.0004,0.01689,0.56172,1,0.25573,0
Q940B0,AT5G27850.1,0.2187,0.18533,0.15009,0.14147,0.16137,0.02824,0.00072,1,0.1451,0.19665,0
A0A1P8BH75,AT5G27950.2,0.82812,1,0.34375,0.9375,0.25,0.15625,0.0625,0.9375,0.98437,0,0.84375
F4K5S0,AT5G27970.2,0.33428,0.21273,0.25627,0.40361,0.31515,0.05956,0.01872,1,0.46534,0.50129,0
F4K5T4,AT5G28040.1,0.03144,0.10612,0.06264,0.14566,0.11054,0.04962,0,0.11349,0.324,1,0.02923
F4K5T6,AT5G28050.2,1,0.21297,0.76055,0.30593,0.31586,0.1371,0.0891,0.25021,0.67172,0,0.02179
Q8LC83,AT5G28060.1,0.22711,0.10525,0.14979,0.08142,0.10029,0.02022,0.00526,1,0.22271,0.21033,0
F4K725,AT5G28220.1,0.37068,1,0.42566,0.64559,0.77334,0.11197,0.11173,0.00641,0,0.07622,0.03671
Q9LKU8,AT5G28460.1,0.02599,0,0.02968,0.12723,0.05474,0.72108,1,0.02244,0.03828,0.07843,0.36459
B3H7K4,AT5G28491.1,0.42026,0.19617,0.31898,0.21212,0.16906,0.0319,0.04147,0.39155,1,0.5614,0
Q9LKR8,AT5G28500.1,0.00209,0,0.08469,0.22338,0.02505,0.97495,0.37787,0.21921,0.17954,0.50522,1
Q9LKR3,AT5G28540.1,0.46357,1,0.69418,0.93162,0.97416,0.18015,0.10691,0.02487,0,0.14909,0.06761
Q9LKU3,AT5G28740.1,0.00717,0.01544,0.00825,0.02444,0.02121,0.02268,0,0.72664,0.1981,1,0.01514
Q9LKU2,AT5G28750.1,0.02754,0.0134,0.03495,0.15036,0.06818,0.85802,0.02777,0.01587,0.00816,0,1
F4KA18,AT5G28823.1,0,1,0,0,0.4375,0,0,0,0,0,0
Q93VR3,AT5G28840.1,0.19451,0.05938,0.11863,0.04501,0.06113,0,0.03956,0.20001,1,0.01616,0.00373
Q5QIT3,AT5G28850.1,0.33722,0.03921,0.23388,0.06959,0.07956,0,0.00849,0.33526,1,0.05079,0.01233
F4KCY1,AT5G30495.1,0.03426,0.01392,0.096,0.05853,0.05853,0.02355,0.04283,0.59208,0.10992,1,0
Q93VC7,AT5G30510.1,0.00301,0.02322,0,0.11042,0.03135,0.79015,0.01653,0.04138,0.05033,0.388,1
Q8L9M9,AT5G32450.1,1,0.50661,0.72981,0.82526,0.67254,0.45668,0.21439,0.93098,0,0.34361,0.33333
F4KFT7,AT5G32470.1,0.14625,0,0.09279,0.13067,0.06524,0.68665,1,0.09423,0.47673,0.00521,0.3613
P60300,AT5G33280.1,1,0.22455,0.55994,0.21474,0.20143,0.04709,0.08387,0.57128,0.06569,0.00768,0
Q94AA9,AT5G33290.1,0.12418,1,0,0.18301,0.66013,0,0,0,0,0.2549,0
Q8RXN3,AT5G33320.1,0.32519,0.61415,0.47009,1,0.85341,0.4027,0.07751,0.09857,0,0.41196,0.20303
Q949Y3,AT5G34850.1,0.16495,1,0.39187,0.27199,0.35652,0.00703,0,0.12049,0.89907,0.1967,0.00902
A0A1P8BET3,AT5G34930.3,0.21357,0.06628,0.1657,0.13993,0.09758,0.38611,0,0.50053,0.65176,1,0.52183
Q8GWH3,AT5G35080.1,0.40983,1,0.5181,0.75725,0.79823,0.11372,0.09187,0.02499,0,0.02444,0.03172
A0A1P8B9P2,AT5G35100.1,0.01231,0.01059,0.01689,0.069,0.03266,0.81703,0.06686,0.02834,0.01993,0,1
Q3E8P4,AT5G35120.1,1,0.20427,0.63695,0.35097,0.29434,0,0.05292,0.19963,0.16806,0.49025,0.00557
F4JYB8,AT5G35160.1,0.16158,1,0.45514,0.56702,0.85286,0.06192,0.04896,0.13559,0,0.04361,0.01552
Q8VYL1,AT5G35170.1,0.00987,0,0.005,0.20435,0.09337,0.92911,0.31831,0.02296,0.03925,0.18841,1
B3H5W6,AT5G35180.2,1,0.44406,0.9222,0.49905,0.55998,0.03784,0.00995,0.14583,0.06832,0.13363,0
Q9LHS0,AT5G35200.1,1,0.2853,0.89452,0.32196,0.34568,0.03686,0.0558,0.06861,0.03716,0.1222,0
F4JYC8,AT5G35210.2,0,0.01072,0.02145,0.17382,0.0706,0.65818,0.08177,0.2042,0.1345,1,0.94281
Q949Y5,AT5G35220.1,0.03874,0,0.04258,0.04776,0.04661,0.78536,0.0445,0.05525,0.06658,0.0869,1
Q8LA53,AT5G35330.1,0.00724,0.01782,0.01049,0.02603,0.0253,0.0061,0,0.0794,0.05695,1,0.0109
O04983,AT5G35360.1,0.02359,0,0.01678,0.16062,0.05125,0.87492,0.03885,0.03269,0.03386,0.05355,1
O65238,AT5G35370.1,0.79258,1,0.9708,0.60201,0.78362,0.06941,0.08218,0.16436,0.31608,0,0.02689
F4JZU2,AT5G35400.2,0.18705,0,0.12711,0.07921,0.13112,0.15226,0.40594,1,0.78325,0.14263,0.00187
Q93ZI7,AT5G35430.1,0.46123,0.12358,0.3439,0.15603,0.16037,0.03152,0,1,0.30012,0.35521,0.0127
Q9FJB4,AT5G35460.1,0.3338,1,0.30847,0.38515,0.60618,0.03574,0.06315,0.01666,0,0.0177,0.00382
Q2V0Z5,AT5G35520.1,0.0169,0,0.0169,0.02323,0.0264,0.01795,0.01584,0.02957,0.01267,1,0
Q9FJA6,AT5G35530.1,0.61109,0.15425,0.45482,0.20668,0.19525,0.04353,0,1,0.30977,0.5165,0.03994
F4JZV9,AT5G35560.1,1,0.26686,0.80643,0.29097,0.32092,0.0756,0,0.7598,0.61529,0.54858,0.04724
Q94BY4,AT5G35570.1,0.27107,1,0.35751,0.63342,0.80165,0.07046,0.05146,0.0615,0,0.11319,0.0073
A0A1P8BBL9,AT5G35580.2,0.98963,0.50944,1,0.56049,0.57963,0.27227,0.26482,0.05903,0.04015,0,0.14517
O81146,AT5G35590.1,0.54801,0.15139,0.36751,0.14331,0.18495,0.01535,0.01262,1,0.89865,0.37837,0
O04663,AT5G35620.1,0.94061,0.19448,0.64666,0.19088,0.22274,0,0.00417,0.22274,0.81475,1,0.00377
Q43127,AT5G35630.1,0.0641,0.02472,0.0504,0.23831,0.09885,0.95542,0.06129,0.0588,0.08461,0,1
Q9FKI2,AT5G35680.1,0.45968,0.3013,0.4058,0.26065,0.30405,0.07526,0,0.65701,0.61853,1,0.08739
Q8VYQ7,AT5G35690.1,0.54146,0.1678,0.43415,0.2078,0.18244,0.12878,0.27707,0.51415,0.55317,1,0
Q9FKI0,AT5G35700.1,0.32995,0.08483,0.24501,0.10277,0.11196,0.01336,0.0631,0.36991,1,0.05092,0
Q8VYS9,AT5G35730.1,0.09329,0.88581,0.119,0.55026,1,0.04734,0.05851,0.15142,0,0.01941,0.00574
Q9FKH6,AT5G35735.1,0.87374,0.43308,1,0.57605,0.5659,0.08132,0.05073,0.02858,0,0.00854,0.03089
Q43727,AT5G35790.1,0.01023,0.003,0,0.18119,0.06246,1,0.0831,0.17502,0.1422,0.65596,0.97265
A9LLI7,AT5G35910.1,0.16001,0.02555,0.11714,0.0306,0.04417,0,0.01205,0.20394,0.4961,1,0.01241
F4K1G7,AT5G35970.1,0.01482,0,0.02821,0.08358,0.02653,0.768,0.00589,0.02031,0.00889,0.30749,1
Q8RWH3,AT5G35980.1,0.625,0.11875,0.47812,0.12813,0.20938,0.21875,0.47812,0.25312,1,0.475,0
Q9LVY1,AT5G36160.1,0.26027,0.05343,0.19735,0.06544,0.06944,0.01933,0.01865,0.19769,1,0,0.01258
A0A1P8BGW0,AT5G36170.4,0.11049,0.00069,0.0542,0.15393,0.10493,0.93224,0,0.05664,0.17269,0.22342,1
F4K2Y3,AT5G36210.1,0.18602,0.06895,0.13391,0.08912,0.0893,0.10762,0.14502,0.18873,1,0,0.08483
Q93ZC2,AT5G36230.1,0.81243,0.23303,0.65472,0.28366,0.29913,0.049,0,0.77267,0.99932,1,0.05442
Q93Y38,AT5G36290.1,0.14289,1,0.19724,0.53732,0.75079,0.05152,0.04568,0.10571,0,0.00584,0.00044
P0DKC4,AT5G36700.1,0.21311,0.00894,0.21759,0.30601,0.11028,0.90462,0.03179,0,0.25733,0.01888,1
B9DGD6,AT5G36880.1,0.35691,0.04185,0.24361,0.20608,0.12679,0.62624,0,0.30634,1,0.14372,0.64544
Q9FIW4,AT5G36890.1,0.08512,0.00796,0.06272,0.02034,0.02705,0.00545,0.00405,0.17813,1,0,0.03125
Q9FIV6,AT5G36950.1,0.04291,0,0.06243,0.11864,0.06884,0.53947,1,0.03632,0.02544,0.07392,0.23148
Q9FGV2,AT5G37010.1,0.99596,0.53535,1,0.58586,0.67475,0.09899,0.06263,0.00606,0,0.20404,0.10303
Q9FGV1,AT5G37020.1,0.15008,0.12887,0.15008,0.09299,0.15987,0.01142,0.07504,0.09299,0.11909,1,0
Q9FHW0,AT5G37070.1,0.96954,0.65736,0.96701,0.58376,0.78173,0.36802,0.28173,0.11675,1,0,0.06599
Q9FHU3,AT5G37190.1,0.00728,0,0,0,0,0,0.00583,0.04078,0.0432,1,0
Q9FHT6,AT5G37290.1,0.03568,0.1001,0.09613,0.18137,0.12289,0.0555,0,0.2002,0.81665,1,0.05847
Q9FHT4,AT5G37310.1,0.11211,1,0.15882,0.62637,0.91176,0.10657,0.08572,0.07979,0,0.04671,0.07813
Q9FHT0,AT5G37350.1,0.08087,0,0.05246,0.05246,0.00874,0.11585,0.04918,1,0.35519,0.21639,0.00437
Q9FHS7,AT5G37380.1,0,0,0.02778,0.03655,0.03655,0.01901,0,0.04532,0,1,0.02924
A0A1R7T3G2,AT5G37450.4,0.96805,0.52617,1,0.57213,0.60727,0.01745,0.00541,0.03613,0.01204,0.00344,0
Q8GRX2,AT5G37475.1,0.56974,0,0.29928,0.05636,0.03911,0.17988,0.4789,0.26428,0.60087,1,0.00129
Q8RWG7,AT5G37480.1,0.48186,1,0.51814,0.65544,0.76168,0.08015,0.08205,0.02514,0.02585,0.06426,0
B9DFQ9,AT5G37510.1,0.01692,0.00312,0,0.12454,0.06493,0.4509,1,0.00892,0.01015,0.01365,0.20691
Q08A97,AT5G37530.1,0.0412,0.02667,0.0282,0.15709,0.09668,0.37475,1,0,0.02466,0.0323,0.15164
F4K786,AT5G37590.1,0.0062,0.00585,0.00834,0.16039,0.08687,0.50692,1,0,0.00703,0.04708,0.2029
Q56WN1,AT5G37600.1,0.47668,0.0381,0.41555,0.0917,0.11061,0,0.00455,0.44655,1,0.10677,0.0236
F4K790,AT5G37630.1,0.25456,0.05647,0.1616,0.10252,0.1086,0.02606,0.10947,0.49348,0.64031,1,0
Q8W4C8,AT5G37680.1,1,0.36114,0.65364,0.42239,0.33685,0.17107,0.0264,0.67687,0.00528,0,0.18691
F4K8L2,AT5G37710.1,1,0.58311,0.72498,0.48782,0.55809,0.03586,0.09026,0.14176,0.06256,0.02435,0
A8MQ78,AT5G37720.2,0.0327,0.0049,0.02183,0.01175,0.01371,0.01273,0,0.10711,0.05032,1,0.00215
Q9FHP6,AT5G37740.1,0.24383,0.36745,0.22811,0.26942,0.38471,0,0.03607,0.25801,1,0.0857,0.0185
P25070,AT5G37770.1,1,0.37194,0.82325,0.52917,0.49421,0.05448,0.05813,0.27971,0.20892,0.213,0
Q9FIZ7,AT5G37830.1,0.28592,0.04306,0.19798,0.06182,0.0748,0.00106,0.01864,0.34349,1,0.02117,0
F4K8N1,AT5G37850.3,0.1942,0.05373,0.15314,0.06832,0.07638,0.0167,0.01612,0.22107,1,0,0.00691
Q84K34,AT5G37930.1,0.02477,0,0.00045,0.10336,0.05652,0.41567,1,0.00158,0.01509,0.01464,0.19658
Q9FKC9,AT5G37980.1,0.05386,0,0.05386,0.09164,0.07476,0.8328,0.08762,0.15434,0.36977,0.19775,1
A0A1R7T3G0,AT5G38200.2,0.55202,0.11618,0.43064,0.14162,0.23237,0.01329,0.00289,0.35665,1,0.6896,0
A0A1P8BDK9,AT5G38210.2,0.08027,0.02177,0.06803,0.12789,0.02177,0.67211,1,0.08299,0,0.11293,0.4381
Q9FF34,AT5G38220.1,0.91565,0.88191,0.95404,0.95404,1,0.15358,0,0.26236,0.18499,0.28621,0.08435
F4KA67,AT5G38360.1,0.01844,0,0.00028,0.25341,0.07378,0.74603,0.0437,0.17764,0.27384,0.04427,1
Q9FF17,AT5G38460.1,0.4257,1,0.49649,0.6506,0.80622,0.09789,0.0507,0.06426,0,0.08986,0.02008
Q84L30,AT5G38470.1,0.50034,0.11016,0.40127,0.17926,0.18955,0.00984,0.02793,0.14488,1,0,0.00486
P42644,AT5G38480.1,0.66272,0.17555,0.62879,0.2418,0.25084,0.00204,0.01715,0.15938,1,0.03528,0
Q9FFX0,AT5G38510.1,0.11512,0.04133,0.01738,0.05313,0.04854,0.72253,0.0141,0.04526,0.01738,0,1
Q9FFW9,AT5G38520.1,0.0347,0.02322,0.06481,0.13482,0.08682,0.96856,0.10665,0.01814,0,0.01439,1
Q9FFW8,AT5G38530.1,0.03378,0,0.00748,0.26,0.09385,1,0.13419,0.09815,0.20311,0.32721,0.8488
Q9FFW5,AT5G38560.1,0.7711,0.43205,1,0.62232,0.65522,0.21745,0.19742,0.08727,0,0.07439,0.22461
Q9FFW0,AT5G38610.1,0.35448,1,0.29851,0.83582,0.8694,0.09701,0.06157,0.03358,0,0.16418,0
Q9SWS1,AT5G38630.1,0.29973,1,0.28202,0.66213,0.82289,0.28474,0.21798,0.07357,0,0.02589,0.13488
Q9FFV8,AT5G38640.1,0.4835,0.11885,0.3268,0.12777,0.11993,0.03826,0,1,0.62331,0.87764,0.03313
Q2HIR7,AT5G38660.1,0.00219,0.00896,0,0.19591,0.07427,0.91874,0.08197,0.03038,0.00044,0.00486,1
A0A1P8BCG0,AT5G38710.2,0.07539,0.22844,0.05654,0.41519,0.2273,1,0.85323,0.12621,0,0.09766,0.68018
A0A1P8BGG1,AT5G38720.3,0.01339,0.01588,0,0.05454,0.01531,0.03521,0.03119,0.13816,0.1018,1,0.00383
B3LFA4,AT5G38830.1,0.4405,0.09504,0.31242,0.10468,0.12837,0.00585,0.02616,0.39534,1,0.14038,0
Q0WW94,AT5G38840.1,0.03439,0.11284,0,0.01397,0.02687,0.05803,0.07738,0.06341,0.1569,1,0.05159
Q9FMB4,AT5G38880.1,0.57545,0.18131,0.5152,0.32714,0.26914,0.04561,0.05856,0.55743,1,0.47072,0
