ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
Q9ASU6,AT1G42440.1,0.03108,0.02316,0.03185,0,1,0.031,0.12055,0.00687,0.01802,0
F4I9G3,AT1G42430.2,0,0.00774,0.05234,1,0.53478,0.07619,0.1342,0.33704,0.06388,0.00312
F4I7X1,AT1G41830.1,0.00657,0,0.09428,0.02872,1,0.04472,0.42481,0.03728,0.09346,0.62218
P11035,AT1G37130.1,0.13128,0.09169,0.06875,0.00694,0.37822,0.11329,1,0.0153,0.05724,0.23625
Q9LP92,AT1G36990.1,1,0.96354,0.60417,0,0.14062,0.9375,0,0,0.5,0.01689
Q9C8F1,AT1G36730.1,0.28719,0.19862,0.15964,0,1,0.22894,0.31248,0.01408,0.10494,0.23239
Q9C8X4,AT1G36390.1,0,0.01519,0.02905,1,0.03958,0.04134,0.01764,0.22547,0.03176,0
F4I1M5,AT1G36380.1,0.32234,0.23959,1,0.05482,0.04315,0.61015,0.13096,0.1198,0.7802,0.74349
Q84WV0,AT1G36370.1,0.0131,0.00235,0.02009,0,1,0.01479,0.03159,0.02974,0.01191,0.81168
Q9C8X8,AT1G36320.1,0,0.04399,0.05723,1,0.3809,0.12454,0.08572,0.37984,0.06836,0.01811
Q94A09,AT1G36310.1,1,0.6693,0.57839,0.05188,0.27816,0.84585,0.43083,0.06028,0.34964,0.02962
Q8GUN7,AT1G36280.1,0,0.03352,0.04954,1,0.30063,0.07583,0.04703,0.29973,0.05878,0
F4I1L3,AT1G36180.1,0,0.00258,0.01553,0.11483,1,0.01731,0.05788,0.04788,0.00346,0.86036
A0A1P8AVM4,AT1G36085.1,0.48013,0.26073,0.33704,0.00477,0.94913,0.32114,1,0,0.11765,0.781
F4I1K2,AT1G36050.1,0.25701,0.2654,1,0.07999,0.14134,0.66522,0,0.18992,0.9269,0.67718
Q9LP18,AT1G35780.1,0.73369,0.70976,0.69427,0.03989,0.15345,1,0.76725,0.0596,0.52299,0.10349
Q9SYT0,AT1G35720.1,0.53679,0.3693,0.30332,0.02307,0.04139,0.39855,1,0.03003,0.19752,0.0165
P51412,AT1G35680.1,0,0.02082,0.02561,1,0.49264,0.0594,0.05079,0.18605,0.0206,0.14168
Q39016,AT1G35670.1,0.90755,0.62467,0.65549,0.05195,1,0.86002,0.98657,0.04857,0.4488,0
F4HZZ6,AT1G35660.1,0.31847,0.18471,0.18471,0.01911,1,0.23779,0.0552,0.0913,0.15924,0.83049
Q94F09,AT1G35620.1,0.29802,0.28751,1,0.16984,0.07625,0.69679,0,0.19733,0.87181,0
Q9LQF2,AT1G35580.1,0.06163,0.06359,0.05107,0.05156,0.58704,0.06727,1,0,0.06924,0
Q8H1E6,AT1G35510.1,0.22163,0.19473,1,0.07917,0.31991,0.58754,0,0.26234,0.95372,0
F4HYD7,AT1G35470.1,0.12279,0.08928,0.08379,0.01602,1,0.12724,0.36809,0.01068,0.05784,0
Q9C8P5,AT1G35420.1,0,0.01906,0.02497,1,0.00206,0.04502,0.03294,0.23324,0.04072,0.00021
F4HYC0,AT1G35340.4,0,0.03189,0.01002,1,0.22096,0.0369,0.01093,0.20364,0.03964,0.10319
A0A1P8ARV9,AT1G35220.6,0.17901,0.15741,0.09259,0.09568,1,0.27778,0.83642,0,0.03395,0.29228
P46077,AT1G35160.1,0.91223,0.93857,0.7185,0.05382,0.27671,0.93639,1,0.02184,0.45819,0.11342
Q9C6E4,AT1G35140.1,0.12289,0.31687,0.77309,0.0739,0.3498,1,0,0.12369,0.5249,0.13281
Q9SA00,AT1G34780.1,0.27768,0.25244,1,0.06942,0.15663,0.6724,0.11188,0.16236,0.9082,0
A0A1P8AQT7,AT1G34770.2,0.0242,0,0.03381,0.04276,1,0.05999,0.06331,0.00994,0.0169,0.75838
Q9S9Z7,AT1G34750.1,0.6406,0.59916,0.92446,0.07726,0.12856,1,0,0.14561,0.6833,0.07416
B3H452,AT1G34630.2,0.13342,0.1813,0.74274,1,0.20077,0.38366,0,0.74721,0.89563,0.17641
F4HV08,AT1G34570.1,0.93717,0.60317,0.65013,0.02646,0.44709,0.84458,1,0,0.52712,0.65467
F4HV06,AT1G34550.1,0.14913,0.1541,1,0.09001,0.33075,0.54734,0,0.20835,0.99324,0.20684
Q9C8P0,AT1G34430.1,0,0.03215,0.06569,1,0.15858,0.09076,0.08845,0.33098,0.06205,0
Q9C8N5,AT1G34370.1,0.11732,0.06704,0.18994,0.05587,1,0.11173,0,0,0.10894,0.00572
A0A1P8AU34,AT1G34360.2,0.18178,0.03824,0.01936,0.14967,1,0.07129,0.25921,0.8848,0,0
Q67Y14,AT1G34350.1,0.67935,0.39674,0.95109,0.27717,0,1,0.95109,0.54891,0.70109,0
Q9XID7,AT1G34340.1,0.31748,0.29766,1,0.2715,0.28855,0.52517,0,0.41419,0.82996,0.03693
Q6NQ48,AT1G34320.1,0.8466,0.78364,0.67295,0.04321,0.17465,1,0.1145,0.04993,0.47945,0
Q9XID3,AT1G34300.1,1,0.78461,0.91512,0.13056,0.06824,0.99116,0,0.14186,0.67371,0.24864
Q9XID1,AT1G34270.1,0.10261,0.18331,0.85504,0.03432,0.03202,1,0.00724,0.10779,0.60787,0.00842
Q9XID0,AT1G34260.1,0.22478,0,0.39193,0.37752,1,0.40922,0.25648,0.14697,0.29971,0.22021
F4HUX0,AT1G34220.1,1,0.7257,0.77316,0.03794,0.40904,0.98217,0.59378,0.09854,0.57407,0.31034
Q9XIC7,AT1G34210.1,0.80237,0.62104,0.74193,0.07004,0.09914,1,0.04797,0.118,0.58107,0
Q9XIC5,AT1G34190.1,0.55783,0.48657,1,0.23773,0.55958,0.83528,0,0.18633,0.93341,0.00537
A4FVP6,AT1G34180.1,0.64481,0.03825,0.38798,0.0929,1,0.74317,0.35519,0.04918,0.18033,0
Q9FX21,AT1G34130.1,0.16189,0.19448,1,0.04641,0.29179,0.54378,0.12206,0.16745,0.84454,0.62174
Q84MA2,AT1G34120.1,0.93745,0.73782,0.77818,0.08182,0.25527,1,0.07273,0.21818,0.58764,0
Q9FDZ5,AT1G34020.1,0.04596,0.03921,0.91768,0.08206,0.30667,0.25811,0.1262,0.23552,1,0.75306
Q9FEC1,AT1G34000.1,0.00928,0.02886,0.04422,1,0.05766,0.06197,0,0.21994,0.05518,0.34515
Q9FVW3,AT1G33990.1,0.98298,0.88032,0.84787,0.11543,0.26117,1,0.38617,0.1234,0.59309,0
F4HT21,AT1G33970.1,1,0.65608,0.89429,0,0.67494,0.93598,0.53797,0.29876,0.80645,0
Q9C8V0,AT1G33930.1,0.0499,0.07739,0.11405,0.01527,1,0.10387,0.38595,0.00102,0.05804,0
Q8L9M8,AT1G33810.1,0.0531,0.11375,0.32128,1,0.08669,0.28422,0,0.38781,0.27712,0.39067
Q9LQ32,AT1G33800.1,0,0.00007,0.01466,0.0276,1,0.00379,0.03117,0.01645,0.0106,0.64369
Q8W467,AT1G33780.1,0,0.02023,0.03007,1,0.0615,0.07155,0.00286,0.26701,0.03943,0
Q0WLY0,AT1G33680.1,0.03715,0.02648,0.02964,0,1,0.02682,0.1129,0.00641,0.01144,0.4073
Q4PT10,AT1G33670.1,0.02116,0,0.05009,0.20145,0.96464,0.07072,0.00348,1,0.01232,0.61337
A0A1P8AWX3,AT1G33590.2,0.00916,0.03394,0.23571,0.01612,1,0.22089,0.33927,0.02576,0.16274,0
Q9C801,AT1G33520.1,0.01081,0,0.09361,0.23814,0.90071,0.06045,1,0.05532,0.10716,0.05972
Q9C803,AT1G33490.1,0.32818,0.32395,1,0.04923,0.03801,0.72881,0.00267,0.14166,0.78403,0
Q9C811,AT1G33410.2,0.01712,0.01707,0.02812,0,1,0.02736,0.23352,0.00675,0.01849,0.06154
A0A1P8APP9,AT1G33400.3,0.01315,0.06741,0.12824,1,0.0859,0.07604,0,0.27497,0.1566,0
Q9C813,AT1G33390.1,0,0.0144,0.02187,0.05093,1,0.008,0.0528,0.07467,0.01547,0.76983
Q66GN9,AT1G33360.1,0.15586,0.04121,0,0.19221,0.40727,0.06931,0.05658,1,0.03185,0.00522
Q9C875,AT1G33330.1,0.09537,0.0654,0,1,0.74932,0.14169,0.03134,0.72207,0.10218,0
F4HPI7,AT1G33270.2,0,0.00463,0.02344,1,0.20475,0.09004,0.03669,0.60315,0.01172,0.11119
Q9C881,AT1G33250.1,0.1123,0.13119,1,0,0.00535,0.66346,0.27201,0.17754,0.82674,0.14043
Q93ZW4,AT1G33230.1,0.35064,0.35131,1,0.10721,0.21777,0.68023,0,0.24931,0.92333,0.07184
P49209,AT1G33120.1,0.73439,0.44606,0.55178,0.02944,1,0.59221,0.97936,0.08791,0.34173,0.00232
Q8W488,AT1G33110.1,1,0.6959,0.47174,0.11208,0.10356,0.72474,0,0.17267,0.35095,0
F4HPG6,AT1G33060.1,0.20331,0.16605,0.24655,0,1,0.22769,0.32521,0.05796,0.21573,0.43834
Q9MAP3,AT1G32990.1,0,0.01563,0.02309,1,0.23354,0.04548,0.02007,0.19814,0.01896,0.27445
Q9MAP8,AT1G32930.1,0.11458,0.15772,1,0.07143,0.11929,0.57469,0.22444,0.15228,0.83611,0.26009
Q9MAQ0,AT1G32900.1,0,0.01296,0.04052,0.87073,1,0.05189,0.03467,0.14373,0.02914,0
Q9MAQ7,AT1G32810.2,0.01983,0.02366,0.02004,0,1,0.02793,0.08271,0.00405,0.02388,0.01869
F4IEC7,AT1G32790.2,0.49321,0.2099,0.25873,0.01391,1,0.27167,0.28266,0,0.1423,0
Q8LRK9,AT1G32750.1,0.03829,0.03464,0.04692,0,1,0.04472,0.03552,0.01374,0.02602,0.10909
Q9LPJ1,AT1G32730.1,0.00732,0.00392,0.02129,0.00627,1,0.01143,0.05826,0,0.00392,0
Q9C7Y2,AT1G32580.1,0.27533,0.10429,0.00969,0.16404,1,0.07536,0.05625,0.66586,0,0.23096
Q9C7Y4,AT1G32550.1,0,0.03357,0.05055,1,0.03679,0.06082,0.02743,0.24337,0.06275,0.13418
Q8RX22,AT1G32530.1,1,0.65659,0.62182,0.04442,0.5557,0.87938,0.84007,0.02157,0.44714,0.15945
Q9LQK7,AT1G32500.1,0.01558,0.0386,0.038,1,0.03727,0.06945,0,0.26416,0.04458,0.58594
Q8VY00,AT1G32490.1,0.01649,0.01108,0.02117,0.00439,1,0.02103,0.15828,0,0.00306,0
Q93Z53,AT1G32440.1,0,0.02309,0.04569,1,0.05382,0.09388,0.03033,0.29989,0.05395,0.0514
Q9C5W7,AT1G32400.1,1,0.80829,0.38631,0.07387,0.01494,0.67482,0.03498,0.14977,0.25233,0.01656
Q42583,AT1G32380.1,0.00783,0.02924,0.05157,1,0.28959,0.08287,0,0.28085,0.05663,0.13249
Q8H960,AT1G32370.1,0.14562,0.14155,0.11914,0.24236,0.08859,0.20672,0,1,0.14562,0.02361
Q9LQM3,AT1G32360.1,0.02204,0,0.01503,0.05611,1,0.02668,0.03131,0.00401,0.01666,0.05408
Q9LQM5,AT1G32340.1,0.58681,0.4303,0.39203,0.0532,1,0.6117,0.13192,0.08152,0.25918,0
Q9LQN3,AT1G32260.1,0.03747,0.02703,0.09348,0.09845,0.00627,0.08102,0,1,0.1162,0.35766
Q9FVR6,AT1G32220.1,0.07726,0,0.02949,1,0.28244,0.09144,0.09761,0.22696,0.03565,0
Q43307,AT1G32200.1,0,0.02631,0.0443,1,0.00885,0.07884,0.02472,0.32508,0.05747,0.30084
Q9FVR4,AT1G32190.1,1,0.54604,0.55056,0.07163,0,0.68242,0.01051,0.12538,0.43097,0.05359
Q38908,AT1G32170.1,0.10014,0.31433,0.7058,0.08337,0.09631,1,0,0.1011,0.5932,0
Q9FVR1,AT1G32160.1,0,0.0248,0.03435,1,0.02251,0.05782,0.00355,0.21824,0.03916,0.13798
Q84LG2,AT1G32150.1,0.0533,0.03838,0.11514,0.95522,1,0.28998,0.66738,0.15139,0,0.47002
F4ICK8,AT1G32130.1,0.02242,0.01776,0.02201,0,1,0.01923,0.10083,0.01162,0.00933,0.00223
A0A1P8APW5,AT1G32127.1,0.06341,0.44571,0.21533,0.01962,0.02783,1,0.0219,0.0292,0.18796,0.00994
Q9FVQ6,AT1G32100.1,0.02584,0,0.07235,0.46382,1,0.05814,0.10982,0.13953,0.00388,0.80534
Q9FVQ5,AT1G32090.1,0.73793,0.63254,0.9017,0.20574,0.04188,1,0,0.17352,0.69218,0
P25697,AT1G32060.1,0.01519,0.03425,0.04899,1,0.01188,0.09903,0,0.29506,0.05085,0.77398
Q9C6X2,AT1G32050.1,0.41801,0.47203,0.45801,0.03832,0.0256,1,0.05313,0.06403,0.25535,0.04089
Q9C551,AT1G31970.1,0.0183,0.01549,0.02783,0,1,0.02617,0.09688,0.00201,0.01032,0
Q8VYV3,AT1G31940.1,0.31385,0.47472,0.49902,0.14051,1,0.61852,0.33027,0,0.27643,0.09665
Q9C516,AT1G31930.1,0.62474,0.65011,0.7217,0.05635,0.20661,1,0.00384,0.053,0.56525,0.86192
Q9C6T1,AT1G31910.1,0.68183,0.43247,0.40636,0.01591,0.106,0.55058,1,0.00916,0.22359,0
A0A1P8AWZ2,AT1G31880.2,0.75943,0.68962,0.84623,0,0.1434,1,0.19434,0.04151,0.55472,0
Q9C6S8,AT1G31870.1,0.03637,0.03408,0.06442,0,1,0.05182,0.07987,0.04209,0.05468,0
O82768,AT1G31860.1,0.00711,0.03166,0.03694,1,0,0.05821,0.01362,0.24324,0.05223,0.01008
Q9C6S7,AT1G31850.1,0.03426,0.11777,1,0.05247,0.09644,0.99404,0.0433,0.1289,0.69694,0.15544
Q9C6S5,AT1G31830.1,0.64918,0.62951,1,0.3082,0.0459,0.78689,0,0.34754,0.88525,0.74112
Q8VZT8,AT1G31817.1,0.06597,0,0.02612,0.17616,0.69685,0.04769,0.07917,1,0.03845,0.26844
P57752,AT1G31812.1,0.15105,0.16853,0.18448,0.01198,0.02011,0.22732,1,0.05265,0.13068,0.01265
Q93VK5,AT1G31800.1,0,0.02906,0.06833,1,0.17412,0.09516,0.06751,0.30387,0.06049,0
Q6NMI3,AT1G31780.1,0.30103,0.1327,0.15792,0.0025,1,0.18168,0.41591,0.0105,0.1355,0.04979
Q9C6W5,AT1G31770.1,0.81538,0.658,0.77922,0.07058,0.0291,1,0,0.12147,0.50557,0.91711
Q9C504,AT1G31760.1,0.78084,0.42388,0.59121,0,1,0.57152,0.15682,0.48819,0.3189,0.71767
Q8L7A9,AT1G31730.1,0.3895,0.2189,0.12043,0.06172,0.88039,0.25827,1,0.01567,0.05857,0.18159
Q8RWS4,AT1G31660.1,0.01753,0.02037,0.05215,0,1,0.04944,0.2368,0.00926,0.03676,0.01152
F4I9F1,AT1G31540.2,0.58049,0.38537,0.66829,0.17073,0.91707,0.69268,1,0,0.39512,0.02648
A0A1P8AWP9,AT1G31500.6,0.1092,0.10038,0.06199,1,0.22055,0.20625,0,0.24511,0.03171,0.00536
Q8W5R2,AT1G31480.1,1,0.62631,0.48186,0.02458,0.16783,0.77012,0.12355,0.08249,0.30418,0.04522
F4I9E1,AT1G31470.1,0.3005,0.33806,0.9674,0.08009,0.20269,0.9348,0,0.18427,1,0.11331
Q9C863,AT1G31460.1,0.2533,0.2467,0.36469,0.0363,1,0.42987,0.14851,0,0.28548,0
Q9C865,AT1G31440.1,0.76405,0.5511,0.60266,0.0815,1,0.74572,0.28399,0,0.41758,0.13653
Q9C866,AT1G31430.1,1,0.67774,0.64186,0.0598,0.02126,0.76944,0,0.11694,0.54219,0.03019
Q66GJ0,AT1G31410.1,0.03527,0.09475,0.30786,1,0.37052,0.20024,0,0.3746,0.26744,0.18666
A0A1P8AV94,AT1G31360.3,0.00912,0,0.05977,0.00154,1,0.03185,0.17371,0.01417,0.06707,0
Q9SHE8,AT1G31330.1,0,0.06872,0.16885,1,0.44198,0.13086,0.02255,0.32233,0.20234,0.7468
Q9SHE9,AT1G31320.1,0.90578,0.70536,0.7366,0.08537,0.76471,1,0,0.1114,0.62103,0
Q93Z82,AT1G31300.1,0.0676,0.25558,0.67,0.15651,0.10523,1,0,0.1362,0.44672,0.06303
Q9SHF3,AT1G31280.1,0.48469,0.15579,0.4261,0.18375,1,0.38216,0.33289,0,0.25033,0.00531
Q9SA18,AT1G31230.1,0,0.03054,0.04451,1,0.06887,0.06714,0.04061,0.25968,0.04963,0.00593
P52422,AT1G31220.1,0,0.00881,0.03982,1,0.30504,0.05407,0.00783,0.25783,0.03186,0.96222
Q94F00,AT1G31190.1,0.02261,0.0442,0.05499,1,0,0.0925,0.02867,0.30152,0.06806,0
A0A1P8AUM8,AT1G31180.2,0.03235,0.05518,0.06215,1,0,0.08788,0.03169,0.29429,0.06864,0.03175
Q9SA13,AT1G31175.1,0.03725,0.00809,0.04939,0.22084,0.06543,0.06055,0,1,0.09096,0.44407
F4I7W2,AT1G31170.4,0.11268,0.06449,0.10082,1,0.40178,0.0934,0,0.26242,0.11342,0.81641
Q8GYJ9,AT1G31160.1,0.04998,0.0588,0.06463,1,0,0.09903,0.00508,0.4277,0.05147,0.23851
Q9SA06,AT1G31130.1,0.0485,0.46237,0.2735,0.04925,0.00987,1,0.04075,0.02387,0.16662,0.00581
Q9FYJ2,AT1G31010.1,0.14561,0,0.0168,0.09085,1,0.02458,0.03174,0.28718,0.00871,0
Q9C5G0,AT1G30970.1,0.00684,0,0.02088,0.00635,1,0.00684,0.25098,0.02247,0.0254,0
O82653,AT1G30960.1,0.06225,0,0.06225,0.7144,0.79699,0.1729,0.107,1,0.07445,0
Q9FYH8,AT1G30910.1,0.2176,0.21795,0.19092,1,0,0.37058,0.91268,0.22211,0.17013,0.76508
Q9FYH7,AT1G30900.1,0,0.0033,0.03203,0.04294,1,0.02021,0.03428,0.02085,0.01393,0
Q94BQ9,AT1G30890.1,0.30135,0.35112,1,0.08546,0.24708,0.71874,0,0.15982,0.81319,0.78701
Q9FYH5,AT1G30880.1,0.02206,0.05699,0,0.0386,1,0.01471,0.21691,0.02206,0,0
Q8LGI3,AT1G30825.1,0.26776,0.18033,0.69399,1,0.51366,0.51913,0,0.50273,0.53552,0.06321
F4I6G9,AT1G30820.1,0.58007,0.45996,0.40569,0,0.64413,0.61922,1,0.12989,0.2847,0.03385
B3H4G5,AT1G30814.2,0.54268,0.3504,0.24663,0.03279,0.0575,0.354,1,0.04133,0.21024,0.77616
A0A1P8AN72,AT1G30755.3,0.56656,0.40557,0.73684,0.05573,0.21362,1,0.73375,0.27245,0.5356,0.07267
Q9SA88,AT1G30730.1,0.2148,0.23402,0.99885,0.06213,0.0084,1,0.02788,0.1715,0.83906,0.30538
Q9SA85,AT1G30700.1,0.05781,0.23148,0.89761,0.32227,0.04319,0.90852,0,1,0.73392,0.01084
Q94C59,AT1G30690.1,0.91497,0.8303,0.68014,0.04032,0.03412,1,0.09819,0.07669,0.47282,0.78596
B5X582,AT1G30680.1,0.0302,0.01547,0.02987,0.60897,0.62774,0.07682,0,1,0.0676,0.01087
A0A1P8ARD6,AT1G30660.1,0.6584,0.57426,0.53159,0.06103,0.60644,0.67747,1,0.10179,0.31919,0.00724
F4I6E4,AT1G30640.1,0.34224,0.42237,0.54925,0.12354,1,0.83472,0.29883,0,0.45743,0
Q9SA78,AT1G30630.1,0.20656,0.12228,0.13457,0.0128,0.80674,0.15207,1,0.0079,0.09388,0.76886
Q9SA77,AT1G30620.1,0.03088,0.042,1,0.04344,0.06685,0.52855,0.02041,0.13397,0.7745,0
Q9SA75,AT1G30600.1,0,0.00286,0.54487,0.14265,1,0.30819,0.29889,0.85913,0.58348,0
Q9SA73,AT1G30580.1,0.26611,0.19837,0.18448,0,1,0.24126,0.81684,0.02643,0.13288,0.02911
Q9SA72,AT1G30570.1,0.80177,0.63868,0.69215,0.04714,0.15326,0.85374,1,0.06997,0.55139,0.87558
Q9S9P8-3,AT1G30510.3,0,0.01937,0.03612,1,0.01458,0.05758,0.02979,0.264,0.0425,0.00632
O04292,AT1G30490.1,0.24752,0.22772,0.30693,0,1,0.31683,0,0,0,0
P42698,AT1G30480.1,0.01079,0.00953,0.01217,0.01355,1,0.02572,0.24147,0.03537,0.01367,0.00314
F4I6B4,AT1G30470.3,0.69747,0.46204,0.37547,0.01924,0.13191,0.50074,1,0.04557,0.26921,0
A9LNK9,AT1G30460.1,0.02206,0,0.07694,0.00189,1,0.04545,0.10277,0.02018,0.06638,0.07843
Q2UVJ5,AT1G30450.1,0.10928,0.37402,0.26881,0.03492,0.08557,1,0.02649,0.0269,0.14112,0
Q9S9Q9,AT1G30440.1,0.7375,0.67578,0.81153,0.10349,0.2843,1,0,0.103,0.5562,0.13597
Q9C8G9,AT1G30400.1,1,0.74712,0.43621,0.04656,0,0.65936,0.00849,0.1467,0.24994,0.09605
Q9C8G5,AT1G30360.1,0.96578,0.85422,1,0.10879,0.01388,0.99664,0,0.16805,0.81077,0.00413
Q9C8G3,AT1G30320.1,0.70377,0.59504,0.71524,0.08691,1,0.97448,0.28143,0.04512,0.49297,0.00544
Q6NNG9,AT1G30300.1,0.47499,0.35221,0.30591,0.02356,0.22117,0.41133,1,0.06118,0.21496,0.71174
Q93VD3,AT1G30270.1,0.82701,0.68248,0.70966,0.11691,0.44047,1,0,0.01381,0.43443,0
A8MQA6,AT1G30240.1,0.00323,0.00011,0.00994,0.00312,1,0.00926,0.13897,0,0.00048,0
P48006,AT1G30230.1,0.49275,0.32727,0.22582,0.02278,1,0.30286,0.38055,0.01604,0.13718,0.16409
Q9C6Z4,AT1G30130.1,0.33322,0.32395,1,0.13103,0.12332,0.76866,0,0.1784,0.82965,0
Q9C6Z3,AT1G30120.1,0,0.02356,0.04439,1,0.14028,0.07324,0.00999,0.27751,0.04155,0
F4I4Q9,AT1G30070.2,1,0.68469,0.59363,0.04829,0.97579,0.78415,0.41277,0.06121,0.3552,0
Q93Y37,AT1G30000.1,0.08257,0.12866,1,0.044,0.13748,0.44534,0,0.15313,0.80168,0
Q2HIK4,AT1G29990.1,0.83011,0.58734,0.54671,0.02437,0.72258,0.75341,1,0.04755,0.37443,0.38869
F4I378,AT1G29980.2,1,0.72061,0.76019,0.08033,0.03609,0.86496,0.02457,0.04657,0.50873,0
Q8L7K0,AT1G29965.1,0.49923,0.21601,0.43124,0,1,0.32463,0.6763,0.06289,0.36697,0.99451
A0A1P8AUC7,AT1G29960.2,0.01002,0,0.06041,0.2706,0.08101,0.0554,0.08881,1,0.13168,0.00503
F4I366,AT1G29940.1,0.01613,0.00931,0.03087,0.01807,1,0.02417,0.06909,0,0.01031,0.0634
P0CJ48,AT1G29910.1,0.00334,0.03923,0.10237,1,0.14213,0.11135,0,0.35972,0.15268,0.00308
Q42601,AT1G29900.1,0.01184,0.04313,0.04868,1,0,0.06999,0.01511,0.27329,0.05281,0
A0A1P8AVG6,AT1G29890.3,0,0.02681,1,0.19075,0.65662,0.56393,0.00823,0.09078,0.74855,0.10045
O23627,AT1G29880.1,0.76559,0.56063,0.4274,0.02681,0.04396,0.61102,1,0.05735,0.28144,0
F4I354,AT1G29850.3,0.92325,0.70335,0.69321,0.0805,0.19806,1,0.35267,0.06308,0.45633,0.11348
F4I353,AT1G29840.1,0.40722,0.36917,0.38207,1,0,0.47646,0.72587,0.22339,0.23715,0.05592
F4I350,AT1G29830.3,1,0.65642,0.67548,0.06121,0.06217,0.74681,0,0.17661,0.46671,0.71429
Q84WW7,AT1G29800.1,1,0.53822,0.91738,0.08296,0.00171,0.69489,0,0.25677,0.72575,0
Q8RWB7,AT1G29790.1,0.05426,0.06577,1,0.06742,0.15394,0.64606,0,0.15143,0.69271,0.00895
F4I340,AT1G29760.1,0.42035,0.42245,1,0.07019,0.12354,0.84605,0.04953,0.13674,0.83706,0
Q9FXF2,AT1G29750.1,1,0.62887,0.93638,0.13431,0.05438,0.97553,0,0.34394,0.77597,0.22938
Q9C535,AT1G29700.1,0,0.02725,0.02391,1,0.02223,0.06335,0.03753,0.27444,0.03443,0
Q9C7N2,AT1G29690.1,0.93123,0.68981,0.78049,0.05014,1,0.97245,0.33367,0.05477,0.53455,0.00285
B3H7B3,AT1G29630.3,0.08527,0.20349,1,0.05814,0.47093,0.90019,0.01744,0.49225,0.69671,0.11369
Q6NL08,AT1G29530.1,1,0.61958,0.45217,0.02892,0.20245,0.69633,0,0.05228,0.27753,0.76741
Q6NPR7,AT1G29470.1,0.03082,0.13462,0.924,0.05794,0.11072,1,0.02573,0.12119,0.65166,0
Q8VWF5,AT1G29400.1,0.76691,0.57475,0.51443,0.01637,1,0.88324,0.29255,0.16458,0.37225,0
Q8VZT4,AT1G29370.1,1,0.63411,0.41426,0.11498,0.21078,0.70458,0,0.03794,0.26571,0.0373
F4I1G1,AT1G29350.1,1,0.60393,0.55899,0.58989,0.2809,0.76404,0,0.20787,0.24157,0.12372
P35402,AT1G29330.1,0.229,0.40743,1,0,0.02825,0.88178,0.04387,0.03494,0.82825,0
A0A1P8AW47,AT1G29320.2,0.00927,0.00445,0.01465,0.03974,1,0.01352,0.14248,0.01233,0,0
Q8RWJ5,AT1G29310.1,0.17806,0.22734,1,0.08929,0.17607,0.6146,0,0.18874,0.84953,0
Q9LP57,AT1G29300.1,0.75911,0.68978,0.90012,0.06345,0.3913,1,0.13043,0.05993,0.6087,0
Q9XF57,AT1G29260.1,0.78742,0.50195,0.53756,0.02782,0.88147,0.73623,1,0.09794,0.48971,0.17835
Q9LP53,AT1G29250.1,0.26252,0.16233,0.15806,0.00388,1,0.2035,0.16155,0.03728,0.1099,0.67305
Q9LP45,AT1G29150.1,0.50274,0.35362,0.24167,0.02322,1,0.37115,0.79992,0.02774,0.15013,0.01801
Q84W75,AT1G29090.1,0.13264,0.31705,0.90351,0.23416,0.09236,1,0,0.25128,0.80099,0.0152
Q9LP37,AT1G29070.1,0.01916,0.00842,0.03746,1,0.20819,0.05604,0,0.223,0.04123,0.00427
Q8L9S0,AT1G29060.1,0.44596,0.44896,1,0.20833,0.09779,0.8457,0,0.64128,0.91211,0
Q8VY22,AT1G29050.1,0.00265,0,0.90821,0.82524,0.69903,0.32833,0.01147,0.55516,1,0
Q8LDL9,AT1G29040.1,0.04681,0.03111,0.07278,1,0,0.10092,0.2895,0.23214,0.0322,0.09043
Q8GXH2,AT1G29030.1,0.00778,0.00664,0.01805,0,1,0.01412,0.1386,0.00759,0.00829,0
F4HZU9,AT1G29025.1,0.71242,0.48529,0.51307,0.16176,1,0.52288,0.72712,0,0.37255,0.03361
Q9SHQ6,AT1G28760.1,0.03169,0.09945,0.27978,0.4,0.76831,0.17158,0,1,0.32459,0.31011
Q94F40,AT1G28600.1,0.32703,0.04797,0.42006,0.26017,0.64244,0.39971,0,0.18895,0.39826,0.04676
Q9FXJ2,AT1G28580.1,0,0.00603,0.07199,0.21702,0.03617,0.09043,1,0.00567,0.04574,0
Q9SHP5,AT1G28540.1,0.00219,0,0.0642,0.27332,0.00573,0.05316,0.00457,1,0.09231,0
Q84TH8,AT1G28530.1,0.03149,0.07889,0.23718,1,0.43457,0.20247,0,0.36872,0.2321,0
Q9SGP9,AT1G28510.1,0.02853,0.01857,0.05929,0.27491,0.02939,0.06781,0,1,0.09621,0.31213
Q946Y7,AT1G28490.1,0.08375,0.42405,0.21581,0.04173,0.02014,1,0.08322,0.04828,0.13758,0.02898
Q9SGN8,AT1G28400.1,0.04458,0.09223,0.79437,0.17693,0.07356,1,0.23851,0.25885,0.61995,0.54045
Q9SGN6,AT1G28380.1,0.75353,0.75211,0.7972,0.0461,0.39132,1,0.02126,0.02369,0.55858,0.02051
F4HWL4,AT1G28350.1,0.23171,0.18527,0.16426,0.0149,0.16733,0.2394,1,0.0219,0.11843,0.04969
F4HWL3,AT1G28340.1,0.06855,0.41715,0.28471,0.03236,0.08802,1,0.06074,0.03608,0.18648,0.00176
