ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
O82263,AT2G47960.1,1,0.4749,0.79162,0.1269,0.29349,0.01436,0.06713,0.38816,0.57086,0.45832,0
O82264,AT2G47970.1,0.91116,0.5338,0.93212,0.14166,0.28949,0,0.06441,0.30282,1,0.01757,0.00657
O82265,AT2G47980.1,0.02334,0.00642,0.01484,0,0.01018,0.0154,0.02579,0.16934,0.09067,1,0.02261
O82266,AT2G47990.1,0.04241,0.01813,0.03615,0.00444,0.01645,0.00628,0.00798,0.3237,0.05764,1,0
P93050,AT2G48010.1,0.77006,0.7627,1,0.48103,0.69832,0.03817,0.18947,0.03633,0,0.01219,0.00046
P93051,AT2G48020.1,1,0.65726,0.87791,0.20109,0.2947,0.05795,0.18524,0.50817,0.06315,0,0.04433
F4IN58,AT2G48060.1,1,0.84278,0.88144,0.47938,0.53866,0.04897,0.34021,0.43814,0.05412,0.18041,0
Q39089,AT2G48120.1,0.1029,0.05237,0.03327,0.03081,0,0.55145,0.10598,0.08195,0.14972,0.35798,1
Q9MAB5,AT3G01010.1,0.25916,0.17846,0.2666,0.04371,0.07974,0,0.03483,0.24174,1,0.10544,0.01393
Q0WV13,AT3G01040.2,0.04271,0.22832,0.08052,0.92297,1,0.08635,0.28143,0.12116,0.01596,0.0097,0
F4IYD7,AT3G01060.3,0.03489,0.03863,0.02771,0.10659,0.06179,0.60204,0.23392,0.03833,0,0.21966,1
Q9MAC1,AT3G01070.1,0.67868,0.84955,1,0.62964,0.84101,0.13782,0.3373,0.04495,0,0.0104,0.05423
Q38997,AT3G01090.1,0.65762,0.33265,0.61648,0.1099,0.21667,0,0.04196,1,0.83554,0.50389,0.01924
A0A1I9LRK0,AT3G01100.4,1,0.61179,0.88367,0.25704,0.39796,0.0924,0.16973,0.42344,0,0.15156,0.06116
P55217,AT3G01120.1,0.17765,0.09774,0.12703,0.01929,0.02829,0.56975,0.11081,0.11882,0.10942,0,1
Q9MAC4,AT3G01130.1,0.0758,0.02569,0.05281,0.10204,0.09147,0.73992,1,0.03086,0.05297,0,0.59588
Q9MAC6,AT3G01160.1,0.10172,0.06495,0.09559,0.00858,0.09681,0.04044,0,0.17463,0.26593,1,0.01961
Q9MAC8,AT3G01180.1,0.04516,0.02565,0.01879,0.0047,0.00945,0.44244,0.03117,0.03405,0,0.1332,1
Q43735,AT3G01190.1,0.03706,0,0.01633,0.07074,0.03965,1,0.99585,0.01062,0.00596,0.08344,0.65043
Q9MAD0,AT3G01210.1,0.11458,0.22917,0.65625,0.5625,0.90625,1,0.91667,0.10417,0,0.13542,0.92708
Q9SRH5,AT3G01280.1,0.04381,0.03511,0.03083,0.13515,0.09698,0.65945,1,0.02471,0.0263,0,0.47622
Q9SRH6,AT3G01290.1,0.84814,0.82923,1,0.57438,0.66043,0.10592,0.37456,0.11541,0.01431,0,0.07159
Q9SRH7,AT3G01300.1,0.77506,0.7159,1,0.48497,0.65543,0.07079,0.22735,0.1423,0,0.05697,0.02896
A0A178VEL3,AT3G01310.3,0.95017,0.62015,1,0.20308,0.3997,0.01262,0.09426,0.54454,0.6923,0.28376,0
Q9SRH9,AT3G01320.1,0.13746,0.08319,0.13274,0.05133,0.05487,0,0.03658,0.2295,0.18289,1,0.01652
Q9SRI1,AT3G01340.1,0.91877,0.4095,0.75108,0.12061,0.22727,0.00005,0.06559,0.52272,1,0.30402,0
Q9SRI3,AT3G01360.1,0.13684,1,0.37993,0.2439,0.4623,0.00939,0.06815,0.1253,0.01556,0.02254,0
A0A1I9LQ21,AT3G01380.2,0.26147,0.42092,0.29507,1,0.95051,0.16025,0.37266,0.06206,0,0.09761,0.09985
O82628,AT3G01390.1,1,0.86547,0.95716,0.26566,0.38295,0.03638,0.18954,0.39925,0,0.06731,0.02657
Q9SGH5,AT3G01430.1,0.37634,0.35484,0.35484,0.43011,1,0,0,0.5914,0,0,0
Q9SGH2,AT3G01460.1,0.05986,0.0353,0.03223,0.03454,0.00384,0,0.00537,0.13431,0.0307,1,0.04221
Q9SSA5,AT3G01480.1,0.06288,0.05472,0.04844,0.04692,0.03956,0.5013,0.09241,0.02267,0.02902,0,1
Q9SSA4,AT3G01490.1,1,0.46744,0.84977,0.10186,0.27023,0.00744,0.0186,0.31349,0.85349,0.53953,0
F4J117,AT3G01510.1,0.07691,0.02857,0.04175,0.02338,0.00717,0.63166,0.0835,0.0565,0,0.26647,1
Q8LGG8,AT3G01520.1,0.96502,0.59719,1,0.20245,0.33901,0.00395,0.08167,0.34762,0.77447,0.15516,0
Q8H136,AT3G01540.1,0.01708,0,0.00211,0.03282,0.03896,0.00557,0.00211,0.56112,0.24276,1,0.00192
F4J3J5,AT3G01560.1,0.92503,0.45865,1,0,0.33186,0.26351,0.36163,0.04079,0.3473,0.68688,0.27012
Q9SS96,AT3G01590.1,0.53705,0.35557,0.58828,0.09944,0.22394,0.01575,0.05397,0.2086,1,0.0641,0
Q9SS93,AT3G01620.1,0.0221,0.01054,0.02714,0.00785,0.0148,0.00729,0.02939,0.0378,1,0,0.03096
Q93ZC9,AT3G01640.1,0.83109,0.58555,0.82959,0.21765,0.3505,0,0.05968,0.4565,1,0.12213,0.01913
Q9SS90,AT3G01650.1,1,0.75032,0.98711,0.233,0.42355,0,0.05686,0.13723,0.28987,0.15744,0.05332
Q8VYF9,AT3G01720.1,0.0656,0.21683,0.10352,1,0.90815,0.07962,0.30035,0.13859,0,0.03797,0.01167
Q9S799,AT3G01740.1,0.05223,0.01355,0.02425,0.04258,0.04064,0.83835,1,0.03033,0.02985,0,0.75781
F4J8D3,AT3G01780.1,1,0.54927,0.9613,0.33607,0.45406,0.02073,0.20621,0.50475,0.04527,0.13518,0
Q7XA68,AT3G01790.1,0.05147,0.01946,0.02846,0.05745,0.04106,0.55091,1,0,0.07697,0.00248,0.41892
Q6NQM0,AT3G01800.1,0.05263,0.01217,0.03089,0.10271,0.07518,0.85459,1,0.02348,0,0.17464,0.75949
Q9SGJ0,AT3G01810.1,0.58653,0.37778,0.49158,0.2431,0.57576,0,0.1138,1,0.17441,0.76768,0.02222
Q8L7W7,AT3G01820.1,0.41383,0.37975,0.3739,0.18695,0.18403,0.65141,1,0.07011,0.04187,0,0.61928
Q94K13,AT3G01850.1,0.70184,0.45729,0.94305,0.17755,0.20938,0.04188,0.07705,1,0.69682,0.1139,0
Q9S850,AT3G01910.1,0.53574,0.20936,0.46303,0.27867,0.14367,0.9041,1,0,0.09027,0.14207,0.96973
Q9S7R2,AT3G01930.2,1,0.67171,0.88569,0.20156,0.31695,0.01241,0.15037,0.41104,0.00674,0.00655,0
Q9LD18,AT3G02050.1,1,0.62873,0.92666,0.20704,0.36746,0.20704,0.17954,0.19329,0,0.12912,0.1887
Q9SGA6,AT3G02080.1,0.59556,0.30536,0.50664,0.13596,0.19737,0.0186,0.06595,1,0.2927,0.1744,0
Q42290,AT3G02090.1,0.05231,0.01953,0.03339,0.11002,0.07079,0.68758,1,0.01578,0.02375,0,0.58852
A0A1I9LRQ5,AT3G02130.2,0.72909,1,0.94909,0.45091,0.65636,0.04545,0.17818,0.03091,0,0,0.03455
Q9S7P8,AT3G02180.1,1,0.59621,0.98419,0.19768,0.41159,0.06786,0.12244,0.00948,0,0.0569,0.047
Q8W4A0,AT3G02200.2,0.38153,0.18924,0.32192,0.09141,0.13883,0.01529,0.04694,1,0.27097,0.20557,0
Q9SRT7,AT3G02210.1,0.39277,0.93628,0.50975,0.70804,1,0.4641,0.48407,0.15216,0,0.07513,0.20685
Q9SRT9,AT3G02230.1,0.53598,0.24774,0.48956,0.05911,0.1217,0,0.03249,0.60139,1,0.14198,0.00358
A0A1I9LSK3,AT3G02260.4,0.61202,0.28834,0.52175,0.10247,0.18827,0.01419,0.04525,1,0.32862,0.18519,0
Q6NPS8,AT3G02280.1,0.58534,0.29065,0.51737,0.16983,0.18538,0.37183,0.86576,0.28596,1,0,0.26337
Q9SRU7,AT3G02320.1,0.11773,0.0506,0.10793,0.01116,0.03291,0.01695,0.00384,1,0.34318,0.40826,0
Q9FWA4,AT3G02350.1,0.07072,0.14585,0.07784,0.82472,1,0.09457,0.23637,0.29261,0,0.00389,0.03407
Q9FWA3,AT3G02360.1,0.66107,0.41426,0.6768,0.10682,0.21046,0.03193,0.07149,0.39435,1,0,0.05095
Q9M8A0,AT3G02400.1,0.11258,0,0.18543,0,0.11921,0.1457,0.11921,0,0.1457,1,0
Q9M898,AT3G02420.1,0.43117,0.61264,0.48334,0.99007,1,0.10346,0.37168,0.07252,0,0.03029,0.07062
A0A1I9LLQ1,AT3G02460.5,0.98613,0.64632,1,0.14702,0.23024,0.03883,0,0.35506,0.04577,0.03329,0.02219
Q9M891,AT3G02490.1,0.17386,0.02139,0.09413,0.27071,0.16064,0.72501,1,0.06457,0,0.04395,0.61688
Q96300,AT3G02520.1,0.86344,0.68817,1,0.20847,0.37357,0.19089,0.12421,0.23215,0.41629,0,0.27464
Q9M888,AT3G02530.1,1,0.51532,0.91978,0.14877,0.29614,0.01861,0.07585,0.17092,0.12568,0.31418,0
Q84L31,AT3G02540.1,1,0.5764,0.98142,0.22564,0.45358,0.00522,0.05894,0.09379,0.4177,0,0.04137
Q9M885,AT3G02560.1,1,0.42068,0.8015,0.16407,0.26194,0.02235,0.03177,0.84478,0.16587,0.37103,0
Q39208,AT3G02580.1,0.33432,0.47002,0.39304,0.9699,1,0.15248,0.37084,0.08265,0.00148,0,0.03331
Q8LFD1,AT3G02600.1,0.47275,1,0.70963,0.58788,0.88079,0.19868,0.30056,0.3892,0.07234,0,0.10647
Q9M879,AT3G02630.1,0.0841,0.07332,0.05002,0.1174,0.09661,0.58965,0.11052,0.1521,0,0.63436,1
Q9M878,AT3G02640.1,0.5562,1,0.65762,0.56331,0.78747,0.10465,0.17442,0.09109,0,0.0491,0.18475
P0C896,AT3G02650.1,0.0356,0,0.01483,0.06526,0.04237,0.68825,1,0.03298,0.00109,0.04063,0.60837
Q9M876,AT3G02660.1,0.1062,0.05944,0.08303,0.10102,0.07931,0.73844,1,0.05367,0.06249,0,0.63751
A3KPF3,AT3G02710.1,0.04152,0.00925,0.02914,0.00132,0,0.00743,0.01833,0.18871,0.6031,1,0.009
Q9M8R4,AT3G02720.1,0.44098,0.23219,0.48139,0.04445,0.1182,0,0.04243,0.19161,1,0.09396,0.02425
Q9XFH8,AT3G02730.1,0.16779,0.24639,0.18543,0.27719,0.28553,0.66378,0.21142,0.08662,0.06513,0,1
Q9M8R6,AT3G02740.1,0.70316,1,0.96538,0.69977,0.89449,0.07328,0.35972,0.08005,0.02131,0,0.04186
Q9M8R7,AT3G02750.1,1,0.62369,0.94164,0.22561,0.33624,0.31054,0.1311,0.23476,0,0.13415,0.59103
F4IYF8,AT3G02760.1,0.89768,0.4612,0.87394,0.12588,0.25769,0,0.06307,0.6531,1,0.27726,0.00007
Q42553,AT3G02780.1,0.20173,0.15143,0.18873,0.16444,0.17049,0.78616,1,0.11967,0.37791,0,0.67143
Q8GXX7,AT3G02830.1,1,0.28505,0.7518,0.09149,0.17027,0.01101,0.04405,0.2033,0.0072,0.19653,0
Q9M8S5,AT3G02840.1,0.88721,0.74099,1,0.34151,0.51123,0.09086,0.23812,0.38277,0.18956,0,0.11227
Q9M8S7,AT3G02860.2,0.12321,0.04901,0.10279,0.02451,0.04221,0.0177,0.01906,0.10279,0.09735,1,0
Q9M8S8,AT3G02870.1,0.48502,0.32824,0.49776,0.07502,0.15203,0.0282,0.06102,0.27583,1,0,0.06902
P54968,AT3G02875.1,0.29145,0.53924,0.32626,1,0.9803,0.16369,0.44158,0.07317,0,0.03442,0.08573
Q9M8T0,AT3G02880.1,0.81742,0.75201,1,0.49371,0.63004,0.04642,0.21543,0.05525,0.00796,0,0.01042
Q84J95,AT3G02885.1,0.0092,0.08164,0.03123,0.20881,0.20333,0.04523,0.08967,1,0.10514,0.05228,0
F4IYH7,AT3G02900.2,0.03692,0.06051,0.02687,0.09616,0.08304,0.46165,0.11869,0.0548,0,0.08939,1
Q9M8T6,AT3G02950.1,0,0.02804,0.07477,0.06676,0.06008,0.13485,0.05474,1,0.16155,0.498,0.0988
Q9M8U2,AT3G03010.1,0.29623,0.54346,0.36105,1,0.96988,0.1284,0.395,0.07687,0,0.03835,0.07622
Q9LDJ9,AT3G03040.1,0.07093,0.03573,0.03947,0.09653,0.0704,0.85867,1,0.03733,0.0672,0,0.7584
Q9M9M4,AT3G03050.1,0.28633,1,0.48138,0.63319,0.97441,0.065,0.15503,0.3466,0.00985,0,0.01558
Q0WVF7,AT3G03060.1,0.05045,0.01879,0.03043,0.08085,0.04861,0.59285,1,0.00152,0,0.00078,0.50924
Q9M9M6,AT3G03070.1,0.03585,0,0.02073,0.07887,0.05157,0.94687,0.93901,0.01702,0.01685,0.07567,1
Q8L6Z8,AT3G03090.1,1,0.59193,0.90112,0.19478,0.26157,0.04398,0.11111,0.50628,0.02083,0,0.03472
Q9M9M9,AT3G03100.1,0.06652,0.03763,0.04793,0.11861,0.08245,0.58743,1,0.02984,0.0334,0,0.43485
F4IZR5,AT3G03110.1,1,0.4826,0.98931,0.12028,0.23111,0,0.16576,0.43912,0.98062,0.15159,0.0922
Q9M9N1,AT3G03120.1,0.69044,0.63533,0.8282,0.56564,0.90113,0.62885,0.45867,1,0.16694,0,0.07293
Q84VW1,AT3G03150.1,0.06281,0.029,0.03208,0.10392,0.10065,0.76316,1,0.03265,0.04399,0,0.33192
Q9M9N5,AT3G03160.1,0.30074,0.51676,0.35009,0.92737,1,0.09032,0.37337,0.07263,0,0.03911,0.04376
Q9M9N9,AT3G03210.1,0.15952,0.32935,0.21432,0.71243,1,0.28974,0.22897,0.28106,0,0.1975,0.43082
Q9M9P0,AT3G03220.1,0.57082,1,0.76723,0.61237,0.99481,0,0.26062,0.92162,0.78187,0.3423,0.03872
A0A1I9LT03,AT3G03250.3,0.92815,0.60137,1,0.17435,0.32193,0,0.06411,0.34267,0.7942,0.02789,0.0202
Q9M9P4,AT3G03260.1,0.4291,0.22318,0.5857,0.1344,0.22195,0.55734,0.73366,0.19729,1,0,0.72503
Q9M9P5,AT3G03270.2,0.70034,0.67892,1,0.1981,0.39328,0.01957,0.01481,0.08172,0.10077,0.05581,0
Q0WVZ1,AT3G03305.1,0.2035,0.38003,0.26033,1,0.99836,0.1408,0.37647,0.16913,0,0.05294,0.05711
Q93V61,AT3G03310.1,0.07588,0.28685,0.15418,0.43306,0.54857,0.09642,0.20783,1,0.11165,0,0.18294
Q9SRN6,AT3G03320.1,0.35308,0.39408,0.50569,0.082,0.26651,0.01367,0.06378,0.24374,1,0,0.06834
Q8L7U0,AT3G03330.1,0.31249,0.48898,0.35374,0.95719,1,0.27117,0.43469,0.05966,0,0.04025,0.29033
F4IZU3,AT3G03340.1,0.01775,0,0.01129,0.00305,0.01142,0.02298,0.01405,0.40926,0.30821,1,0.05163
A0A1I9LPZ9,AT3G03380.2,0.63471,0.30474,0.59631,0.03715,0.14496,0.04754,0.0522,0.77915,1,0,0.08958
Q9SRP6,AT3G03420.1,0.08241,0.05116,0.06805,0.15801,0.11225,0.53778,1,0.0224,0,0.0565,0.44107
Q9SRQ3,AT3G03490.1,0.97355,0.66633,1,0.18006,0.36317,0.31333,0.35504,0.21465,0,0.39268,0.26755
Q9SRQ6,AT3G03520.1,0.97706,0.67807,1,0.20683,0.33622,0.01695,0.09614,0.27235,0.03421,0.00388,0
Q9SRQ7,AT3G03530.1,0.81123,0.70067,1,0.34177,0.5786,0.01883,0.10231,0.13441,0.07967,0.01238,0
Q9S816,AT3G03540.1,0.88964,0.70071,1,0.34,0.51393,0.01179,0.07536,0.18107,0.13107,0.07107,0
F4J152,AT3G03560.1,0.84968,0.6756,1,0.22716,0.42687,0.02479,0.09395,0,0.02189,0.0288,0.01569
F4J153,AT3G03570.1,0.97753,0.66621,1,0.42916,0.4099,0.04768,0.14489,0.37873,0.93306,0.69143,0
Q9SS61,AT3G03590.1,0.1056,0.04576,0.07942,0.10424,0.07996,0.63392,1,0.05589,0.02448,0,0.44067
Q9GCB9,AT3G03600.1,0.03276,0.00495,0.01475,0.07171,0.04268,0.75109,1,0.02209,0,0.04547,0.56407
Q8VXW7,AT3G03610.1,0.99694,0.84709,1,0.72783,0.80428,0.07034,0.30275,0.66972,0,0.38226,0.13456
O22682,AT3G03630.1,0.91486,0.50325,1,0.09436,0.30531,0.09924,0,0.05206,0.06562,0.29555,0.28796
O82772,AT3G03640.1,0.12494,0.30082,0.19859,0.33984,0.4776,0.08922,0.19923,0.16809,1,0,0.22882
Q9SS68,AT3G03680.1,0.25858,0.46407,0.38815,0.76158,1,0.11665,0.26386,0.10478,0.28841,0,0.21769
Q9SS69,AT3G03690.1,0.03112,0.17289,0.10858,0.70401,1,0.09474,0.11826,0.23651,0.13831,0.32642,0
Q8GZQ3,AT3G03710.1,0.0493,0.02264,0.02746,0,0.00067,0.53061,0.05641,0.01331,0.00452,0.0905,1
Q9SRV5,AT3G03780.1,0.53168,0.36962,0.55874,0.09354,0.18314,0,0.04186,0.28894,1,0.0255,0.02889
F4J2C6,AT3G03790.1,0.61802,0.33941,0.66971,0.11517,0.18586,0,0.09198,0.31167,1,0.02851,0.02166
A0A1I9LQP3,AT3G03800.1,0.4695,0.52977,0.57324,0.8519,0.69216,0.80003,1,0.05467,0,0.02284,0.75906
F4J2C8,AT3G03810.1,0.0893,0.23465,0.09037,0.72753,1,0.08126,0.18134,0.28575,0,0.06949,0.04025
Q8LDU1,AT3G03890.1,0.10427,0.04654,0.05102,0.00767,0,0.68953,0.21717,0.02396,0.01555,0.08872,1
Q8VZT0,AT3G03920.1,0.03003,0.00006,0.01329,0.03936,0.027,0,0.01732,0.61003,0.13819,1,0.00898
Q9SQR8,AT3G03940.1,0.038,0.02683,0.01863,0.32638,0.33458,0.08867,0.04098,0.40015,0,1,0.00894
Q3MK94,AT3G03950.2,1,0.44853,0.7982,0.17361,0.26307,0,0.09518,0.69036,0.7116,0.35294,0.01389
Q94K05,AT3G03960.1,1,0.5617,0.98028,0.18092,0.31202,0.00849,0.04872,0.17462,0.27051,0.40194,0
Q9SQR4,AT3G03980.1,1,0.58079,0.94351,0.14901,0.30573,0.08129,0.14063,0.33121,0.7412,0,0.04995
Q9SQR3,AT3G03990.1,0.48372,0.31199,0.4924,0.1172,0.20076,0.01655,0.051,0.16658,1,0,0.05372
Q9SQR2,AT3G04000.1,0.94663,0.63217,1,0.21042,0.35669,0,0.07439,0.36658,0.9991,0.023,0.02174
Q9SQR1,AT3G04010.1,0.69444,1,0.96521,0.71462,0.94417,0.05583,0.30857,0.07494,0,0.10973,0.00687
A0A1I9LN17,AT3G04020.2,0.07847,0.02052,0.05923,0.0914,0.07359,0.67754,1,0.02909,0.01796,0,0.51406
Q9SQG2,AT3G04080.1,0.09618,0.35428,0.1493,0.73154,1,0.06688,0.24727,0.19508,0,0.09184,0.01017
Q9M8W5,AT3G04090.1,0.13666,0.29582,0.27412,1,0.96061,0.06833,0.33842,0,0.21865,0.15836,0.06431
P25858,AT3G04120.1,0.4102,0.27272,0.41604,0.10116,0.1545,0.0334,0.05303,0.33219,1,0,0.04394
Q9M8W9,AT3G04130.1,0.07682,0.0221,0.07728,0,0.03122,0.25023,0.26893,0.28068,0.21453,1,0.28037
Q9M8X9,AT3G04230.1,0.45889,0.2243,0.36615,0.15014,0.20457,0.03214,0.06961,1,0.22982,0.14747,0
F4J3M2,AT3G04260.1,0.03485,0.01643,0.00398,0.0809,0.06833,0.89347,0.84007,0.13964,0,0.31126,1
F4J3N2,AT3G04340.1,0.08755,0.10367,0.07169,0.20226,0.13767,0.60741,0.25885,0.02398,0,0.2501,1
F4J3N4,AT3G04360.1,0.3543,0.80914,0.54839,0.61022,1,0.04194,0.1672,0.53118,0,0.08817,0.04677
A0A1I9LLU9,AT3G04460.2,0.46912,0.51836,0.37312,0.81553,0.79549,0.65526,1,0.07429,0.03339,0,0.65776
Q9M840,AT3G04470.1,0.85144,0.76476,1,0.75961,0.91133,0.13259,0.31971,0.42152,0,0.66117,0.13448
F4J3Q1,AT3G04480.1,0.90497,0.54445,1,0.13942,0.26927,0.02644,0.11817,0.34081,0.94818,0,0.03294
A0A1I9LPW3,AT3G04490.4,1,0.5928,0.97857,0.15279,0.29677,0.03746,0.08643,0.43842,0.66956,0,0.00355
Q9FPH3,AT3G04520.1,0.4584,0.2766,0.46877,0.06702,0.1349,0.00209,0.03684,0.29479,1,0,0.01292
Q9ZTP3,AT3G04580.1,0.12632,0.98947,0.55789,0.65263,1,0.12632,0.13684,0.25263,0.12632,0,0.23158
F4J4T3,AT3G04600.2,0.65036,0.37154,0.64573,0.10598,0.19724,0,0.05908,0.61527,1,0.97317,0.01211
A0A1I9LM90,AT3G04610.3,0.06023,0.00452,0.02764,0,0.01644,0.00309,0.0084,0.90424,0.35054,1,0.00424
Q9SR12,AT3G04620.1,0.7611,0.21635,0.5828,0.06202,0.15997,0.03383,0.07752,0.8802,1,0.35095,0
Q9SR10,AT3G04640.1,0.21846,0.85748,0.38357,0.69626,1,0.09696,0.1912,0.16277,0,0.00818,0.044
Q9SR09,AT3G04650.1,0.0625,0,0.03539,0.01431,0.01355,0.6875,0.12726,0.05271,0.02108,0.4119,1
Q9SR06,AT3G04680.1,0.07634,0.0327,0.0637,0.01221,0.02249,0,0.01193,0.10761,0.42466,1,0.0035
Q9SR03,AT3G04710.1,1,0.44977,0.90545,0.08857,0.24532,0.03201,0,0.21209,0.51874,0.2585,0.06775
P43082,AT3G04720.1,0.0584,0.39401,0.13728,0.42359,0.56997,0.01479,0.17103,0.23929,1,0.02351,0
Q9SR02,AT3G04740.1,0.03549,0.01019,0.02657,0,0.00225,0.04412,0.03549,0.32698,0.10228,1,0.05844
Q9SR01,AT3G04750.1,0.05012,0.06876,0.00699,0.05361,0.11305,0.73776,0.31002,0,0.05478,0.08042,1
Q9SQZ9,AT3G04780.1,0.84729,0.50256,0.95805,0.16902,0.32437,0.10611,0.14013,0.12117,1,0,0.10005
Q9S726,AT3G04790.1,0.20107,0.12941,0.14981,0.11515,0.10376,0.72508,0.16986,0.09,0.15905,0,1
Q5XVC2,AT3G04820.1,0.10618,0.053,0.0768,0,0.01843,0.04877,0.06317,0.20891,1,0.16475,0.07047
Q9CAU9,AT3G04830.1,0.1834,0.3832,0.25254,1,0.88855,0.14183,0.39871,0.0251,0,0.04577,0.07721
Q9CAV0,AT3G04840.1,0.61871,0.30755,0.51527,0.1844,0.23939,0.00452,0.0686,1,0.12082,0.23159,0
Q84JZ8,AT3G04850.1,0.77654,0.44693,1,0.14525,0.11173,0.1676,0.12291,0.34078,0,0.21229,0.10615
Q38893,AT3G04870.1,0.14348,0.09299,0.11834,0.05903,0.05396,0.61618,0.10943,0.04251,0.03948,0,1
Q05212,AT3G04880.1,0.93896,0.60383,1,0.1774,0.34135,0,0.07483,0.20918,0.74138,0.00942,0.01244
A0A1I9LMY7,AT3G04920.2,0.30812,0.13056,0.23029,0.11852,0.1479,0.0228,0.04939,1,0.1872,0.19645,0
Q681W7,AT3G04950.1,0.06289,0.04184,0.0511,0.09982,0.06575,0.49869,1,0.01286,0,0.00598,0.31575
A0A1I9LP21,AT3G04970.3,0.33967,0.52852,0.376,0.98437,1,0.1804,0.41445,0.07774,0,0.11534,0.14998
Q9CAW4,AT3G05000.1,1,0.47882,0.82994,0.14544,0.29194,0,0.06499,0.83315,0.96681,0.31641,0.02034
P11829,AT3G05020.1,0.09412,0.05738,0.06092,0.05345,0.02417,0.70623,0.1405,0.05659,0.06602,0,1
A0A1I9LRW7,AT3G05040.2,0.40901,0.08732,0.32537,0,0.03768,0.0193,0.05699,0.28125,1,0.43015,0.09926
Q9MAB4,AT3G05050.1,0.85677,0.75418,1,0.39225,0.6125,0.0265,0.1326,0.23892,0.11662,0.12415,0
Q9MAB3,AT3G05060.1,0.04746,0.01598,0.03193,0.01337,0.01749,0.00738,0.01218,0.21653,0.11048,1,0
Q93ZS6,AT3G05090.1,0.87965,0.65417,1,0.24324,0.45717,0.01346,0.06781,0.2874,0.06539,0.15238,0
Q9MAA9,AT3G05100.1,0.10551,0.54033,0.18231,0.70951,1,0.04582,0.16497,0.11892,0.07504,0.02518,0
Q9MAA6,AT3G05130.1,0.40401,0.55221,0.39398,0.30689,0.35659,0.36799,0.83995,0,0.00502,1,0.44961
Q8RXX9,AT3G05200.1,0.87895,0.84738,1,0.47517,0.72941,0.00905,0.16513,0.08199,0.0356,0.07313,0
Q3E7M7,AT3G05220.2,0.26832,0.50764,0.45797,0.81087,1,0.08024,0.2355,0.01094,0,0.10733,0.23272
Q9MA96,AT3G05230.1,0.1859,0.39658,0.26624,1,0.93367,0.16482,0.47815,0.03678,0,0.03463,0.10511
Q9MA92,AT3G05270.1,1,0.4255,0.8894,0.12673,0.32873,0.00998,0.09754,0.41321,0.20353,0.99078,0
Q8GWB3,AT3G05280.1,0.11979,1,0.30447,0.24673,0.42181,0.01758,0.06902,0.096,0,0.01777,0.00884
Q9MA90,AT3G05290.1,0.10389,0.09881,0.09247,0.43742,0.23681,0.91131,0.67114,0.03025,0,0.03033,1
Q9MA87,AT3G05320.1,0.18078,0.428,0.24915,0.83422,1,0.15772,0.31834,0.27721,0,0.09353,0.08144
Q8RY11,AT3G05350.1,0.09047,0.03232,0.05233,0.05139,0.05044,0.86707,0.63137,0.01122,0.00311,0,1
Q9MA83,AT3G05360.1,0.2525,0.49269,0.33718,1,0.95612,0.16243,0.40647,0.11085,0,0.06159,0.13472
F4J7A7,AT3G05410.1,0.72589,0.58883,1,0.30457,0.41963,0.49746,0.41794,0.03384,0.04399,0,0.46362
Q9MA55,AT3G05420.1,0.56906,0.2166,0.44778,0,0.107,0.00974,0.08141,0.44111,1,0.84149,0.03042
Q9MA62,AT3G05490.1,0,0.01943,0.0104,0.06823,0.05155,0.15007,0.00076,1,0.13921,0.15282,0.29356
Q9MA63,AT3G05500.1,1,0.60466,0.87949,0.51218,0.58187,0.05371,0.26932,0.2908,0.0427,0.00629,0
F4J7C4,AT3G05520.2,0.75516,1,0.9469,0.69027,0.9823,0.14749,0.31268,0.53392,0.63717,0.22714,0
Q9SEI2,AT3G05530.1,1,0.50482,0.86642,0.15537,0.2622,0.01267,0.0441,0.8734,0.27241,0.46395,0
Q9M9V9,AT3G05540.1,0.84848,0.40909,0.72727,0.12121,0.30303,0,0.04924,0.27273,1,0,0
Q9M9W1,AT3G05560.1,0.60662,0.30403,0.52569,0.28387,0.30942,0.00215,0.08159,1,0.0718,0.25871,0
Q9M9W2,AT3G05570.1,0.07946,0.09949,0.12654,0.11552,0.11752,0.87379,1,0.02537,0.06243,0,0.69849
P42791,AT3G05590.1,0.23015,0.11209,0.19817,0.17786,0.18313,0.02512,0.06722,1,0.19706,0.17871,0
A0A178VBR3,AT3G05625.2,0.14286,0.00363,0.06659,0.01816,0,0.7155,0.13317,0.04358,0.03753,0.04722,1
Q9M9W8,AT3G05630.1,0.90421,0.87466,1,0.45889,0.64367,0.06797,0.21681,0.76751,0.13252,0,0.03823
F4J8G7,AT3G05680.1,0.02997,0.00584,0.02153,0.00212,0.00651,0,0.01097,0.23731,0.21192,1,0.01171
Q9SUJ1-2,AT3G05710.1,0.13477,1,0.32406,0.1551,0.31385,0.01596,0.06638,0,0.17899,0.09529,0.00191
A0A1I9LM29,AT3G05750.4,1,0.43662,0.49296,0.46479,0.39437,0,0,0.33803,0,0,0.49296
Q93W87,AT3G05760.1,0.09609,0.03696,0.08501,0.03221,0.03696,0,0.03168,0.1415,0.26769,1,0.04541
Q8LC40,AT3G05810.1,0.16075,0.01044,0,0.08977,0.07516,0.53027,1,0.04384,0.09186,0.07098,0.29854
